Unnamed: 0,Unnamed: 1,id,radeg,raerr,decdeg,decerr,V,Verr,Vnobs,B,Berr,Bnobs,up,SUerr,SUnobs,gp,SGerr,SGnobs,rp,SRerr,SRnobs,ip,SIerr,SInobs,zs,SZerr,SZnobs,Y,Yerr,Ynobs,u_lco,B_lco,g_lco,V_lco,r_lco,i_lco,z_lco,y_lco,uerr_lco,Berr_lco,gerr_lco,Verr_lco,rerr_lco,ierr_lco,zerr_lco,yerr_lco,teff,norm,teff_err,norm_err,ebv,covar,redchi
1857,1857,1857,226.562731,0.472,10.845886,0.36,16.627,0.078,7,17.487,0.21,7,,,0,17.045,0.104,7,16.298,0.062,7,16.012,0.201,7,,,0,,,0,19.231807406290663,17.408696987613013,17.064695405948,16.64653357331973,16.297792871462804,16.064880989489474,15.975453820550428,15.660129152384535,0.04327175075417236,0.014734279154445102,0.011984616784278132,0.007826288039223233,0.008426390502638425,0.012625197817238754,0.015505082971247981,0.015505082971248285,,,,,,,
1858,1858,1858,226.563257,0.503,10.332245,0.41,17.168,0.047,2,18.007,0.048,2,,,0,17.584,0.093,6,17.249,0.09,6,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1859,1859,1859,226.563831,0.446,10.289475,0.268,16.205,0.102,7,16.707,0.097,7,,,0,16.362,0.037,7,16.023,0.096,7,15.743,0.169,7,,,0,,,0,17.652074230068635,16.598185591503054,16.38491412631734,16.130091737181964,16.007938915420766,15.917905296844012,15.923665704870032,15.608341036704154,0.12392658969490605,0.04463554990299364,0.030078213710703777,0.0382691602856526,0.06562371086956421,0.08971572463072024,0.10682574488141748,0.1068257448814181,,,,,,,
1860,1860,1860,226.564132,0.453,10.27643,0.468,,,0,,,0,,,0,18.025,0.084,3,17.206,0.169,3,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1861,1861,1861,226.564278,0.301,10.729523,0.393,14.755,0.052,7,15.456,0.064,7,,,0,15.027,0.021,7,14.572,0.063,7,14.419,0.047,7,,,0,,,0,16.537017441251677,15.307077328417414,15.044904829413518,14.738931270891662,14.560470770104914,14.427082419336614,14.402971701392815,14.087647033226919,0.11235839864979309,0.0444002738954299,0.03167660242784555,0.018820295563098083,0.017742575589872054,0.02703110163539493,0.03496381276536794,0.0349638127653678,,,,,,,
1862,1862,1862,226.565119,0.374,10.340702,0.296,15.347,0.032,7,15.972,0.055,7,,,0,15.6,0.047,7,15.09,0.047,7,14.746,0.084,7,,,0,,,0,17.307990372801342,15.942779621859607,15.660923905196078,15.327379413424815,15.101330579698551,14.939049600265228,14.896956629099627,14.58163196093373,0.2082873886936972,0.06472010672190057,0.04794146153207405,0.03880112498564084,0.05862732303992405,0.08036760641540648,0.09620650632659798,0.09620650632659826,,,,,,,
1863,1863,1863,226.566,0.419,10.202332,0.17,,,0,,,0,,,0,18.095,0.062,2,17.009,0.088,2,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1864,1864,1864,226.566565,0.389,10.429685,0.419,16.637,0.181,7,17.244,0.137,7,,,0,16.868,0.06,7,16.435,0.155,7,16.185,0.104,5,,,0,,,0,18.45472263039654,17.16394340955779,16.890326988269102,16.571434825343587,16.373138046704625,16.226617471250925,16.19447920271358,15.879154534547695,0.09737744031945512,0.033033621283010815,0.025403982049752,0.023253482470168618,0.033147326693897854,0.04320896714673182,0.05071455466240605,0.05071455466240573,,,,,,,
1865,1865,1865,226.566706,0.461,10.663827,0.35,17.394,0.087,5,17.933,0.16,5,,,0,17.538,0.106,6,17.071,0.104,6,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1866,1866,1866,226.567953,0.435,10.370742,0.352,16.737,0.052,6,17.667,0.142,6,,,0,17.064,0.074,7,16.382,0.099,7,16.22,0.181,7,,,0,,,0,19.250290836629084,17.486175709152356,17.15321054880512,16.74951299709899,16.414476413424197,16.190749412808778,16.108619496327336,15.79329482816145,0.21331552567723014,0.06203074484121565,0.047803004357363454,0.03213391760967089,0.0558317167279387,0.08153371323550693,0.09822314659110207,0.09822314659110178,,,,,,,
1867,1867,1867,226.56834,0.443,10.497331,0.437,16.694,0.077,4,17.944,0.24,4,,,0,17.187,0.055,7,16.311,0.074,7,15.862,0.191,6,,,0,,,0,19.734751458470704,17.606093791519385,17.228458156340636,16.746146339087638,16.286465960814567,15.983415480766716,15.85716703132826,15.541842363162367,0.17858241452043974,0.06487124544630145,0.052742687683194275,0.03632135871823459,0.051393160706911,0.08067754540895772,0.09791117655305512,0.09791117655305458,,,,,,,
1868,1868,1868,226.569039,0.405,10.421087,0.318,,,0,,,0,,,0,18.246,0.225,2,17.422,0.085,2,16.641,0.217,1,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1869,1869,1869,226.570701,0.338,10.519663,0.249,16.131,0.097,7,17.073,0.136,7,,,0,16.48,0.066,7,15.819,0.073,7,15.481,0.063,7,,,0,,,0,18.769115219100144,16.90346046530216,16.554695346480045,16.127732648835497,15.76503223742553,15.521484959793497,15.426485315998626,15.11116064783274,0.14309331296351635,0.054904288069751894,0.04679015122085182,0.03545494365907316,0.03770876390169835,0.050029070967341965,0.05898520603181335,0.05898520603181375,,,,,,,
1870,1870,1870,226.572476,0.324,9.905306,0.332,14.449,0.036,7,15.365,0.032,7,,,0,14.836,0.015,7,14.134,0.03,7,13.833,0.039,7,12.995,0.159,1,,,0,17.04898420052678,15.22155858542681,14.878823685392337,14.459617257666167,14.103950747439132,13.86861156573731,13.778344590554514,13.463019922388625,0.11485456965010747,0.03236705238536886,0.026187906190978223,0.022680410751704787,0.04069790550490964,0.055572274102209905,0.0649898104032107,0.06498981040321067,,,,,,,
1871,1871,1871,226.572789,0.44,10.898322,0.371,16.849,0.25,7,17.595,0.24,7,,,0,17.211,0.051,7,16.565,0.059,7,16.297,0.211,7,,,0,,,0,19.13586410751016,17.5400042057912,17.22142946960595,16.84431674932447,16.565525162290733,16.37152563892227,16.306593969364684,15.991269301198791,0.039966087711345175,0.012566831024108579,0.009748004213088992,0.007889084342194536,0.012263128952556516,0.016882626340455165,0.020107861343577085,0.020107861343576856,,,,,,,
1872,1872,1872,226.574973,0.483,10.354389,0.249,14.628,0.045,7,15.726,0.047,7,,,0,15.101,0.017,7,14.295,0.032,7,13.932,0.036,7,,,0,,,0,17.554446078908462,15.513319674503599,15.146067898633632,14.67971446253981,14.246971935377466,13.964546344130106,13.849481125518306,13.53415645735242,0.11789315495560676,0.040305314144613594,0.03520559864051238,0.03327621678551874,0.05197242438113007,0.07019091568022476,0.08090007325647701,0.08090007325647681,,,,,,,
1873,1873,1873,226.575453,0.525,10.381249,0.446,16.777,0.155,7,17.515,0.209,7,,,0,17.127,0.058,7,16.57,0.178,7,16.319,0.149,4,,,0,,,0,18.91905593364779,17.439933857469455,17.135014737540864,16.77707249458097,16.53002524277857,16.35400604393768,16.30117682530374,15.985852157137849,0.0873509836914375,0.02808761124779202,0.020702775487198226,0.01243520443299798,0.013533750911124196,0.020833534289277197,0.026516356806031965,0.02651635680603215,,,,,,,
1874,1874,1874,226.576119,0.446,9.937606,0.451,16.903,0.102,6,17.751,0.103,6,,,0,17.277,0.077,7,16.794,0.144,7,16.64,0.056,2,,,0,,,0,18.928261150855732,17.598946793927354,17.320322332690125,16.995009928411918,16.788747666534192,16.636409187029656,16.600347204237615,16.28502253607173,0.11452927238730905,0.04553741718267652,0.035442960374999485,0.026175429549185458,0.026103259140995785,0.033306007904385974,0.03983075238200359,0.03983075238200364,,,,,,,
1875,1875,1875,226.576151,0.452,10.438168,0.408,16.823,0.063,6,17.865,0.115,6,,,0,17.362,0.136,7,16.69,0.133,7,16.359,0.07,3,,,0,,,0,19.493373022451514,17.69080349829825,17.350371849977357,16.9370029986989,16.59243480056214,16.358576868035165,16.270286165667187,15.954961497501294,0.21189737839981168,0.08133592845605214,0.06890798257442213,0.05115989255647207,0.049966007721154754,0.06619219671813267,0.078758388056215,0.07875838805621516,,,,,,,
1876,1876,1876,226.579354,0.318,10.769337,0.273,14.421,0.045,7,15.16,0.047,7,,,0,14.725,0.02,7,14.19,0.056,7,14.003,0.06,7,,,0,,,0,16.436114200962237,15.041086373623116,14.751314446560098,14.408977913767309,14.183443690671147,14.020746528580624,13.9770382059225,13.661713537756611,0.08258840042334306,0.020080657753334497,0.015167400147321718,0.018404559620544887,0.03299609704522242,0.0435978946746267,0.0509189005143222,0.050918900514322324,,,,,,,
1877,1877,1877,226.580484,0.256,10.408404,0.219,16.017,0.06,7,17.479,0.158,7,,,0,16.758,0.092,7,15.387,0.055,7,14.634,0.089,7,,,0,,,0,19.42206267798857,17.231185529864597,16.72218993377882,16.058599245452747,15.454174753428966,14.628468807433407,14.249793199195409,13.934468531029516,0.049220173956724546,0.04815932573650641,0.04245869462613497,0.04208325964934739,0.04358068002361881,0.10259251705017856,0.1497460752958535,0.14974607529585324,,,,,,,
1878,1878,1878,226.581083,0.367,10.543961,0.353,16.669,0.08,7,17.18,0.092,6,,,0,16.855,0.04,7,16.345,0.089,7,16.191,0.168,5,,,0,,,0,18.303684950970002,17.121881357770306,16.872214745885906,16.57593134008036,16.41149854413866,16.28830832414822,16.271828189078917,15.956503520913024,0.1451778661660663,0.04016923056957741,0.03590488252322921,0.052544164781368516,0.08361211754476341,0.10756189831934945,0.12434929362084497,0.12434929362084542,,,,,,,
1879,1879,1879,226.581363,0.564,10.752979,0.34,16.417,0.109,7,17.331,0.06,7,,,0,16.785,0.074,7,16.068,0.118,7,15.821,0.099,7,,,0,,,0,19.13030269536575,17.22400475448788,16.871112202378804,16.438600338093835,16.063253434295184,15.814040421029397,15.717303325730462,15.40197865756457,0.12102851882784318,0.041485434510917,0.0345299864148862,0.026632087763642197,0.03720342360673861,0.05126400662174285,0.060362766341387104,0.060362766341387195,,,,,,,
1880,1880,1880,226.581617,0.41,9.947044,0.429,16.886,0.066,4,18.158,0.204,4,,,0,17.429,0.121,7,16.355,0.069,7,15.759,0.26,7,,,0,,,0,20.346678370911526,17.989921703443258,17.535420409870817,16.92264653405192,16.334371903579225,15.7962315618703,15.557014600390175,15.24168993222428,0.0686627609443062,0.09073185933351542,0.06718369625489526,0.03946461910000388,0.02928726296846078,0.08414902719063225,0.12755799184911235,0.1275579918491125,,,,,,,
1881,1881,1881,226.58226,0.618,9.894661,0.334,16.948,0.17,6,17.854,0.125,6,,,0,17.373,0.16,7,16.695,0.073,7,16.406,0.148,3,,,0,,,0,19.54497287841469,17.765740789683072,17.427137000526386,17.0171856348028,16.68222890964101,16.45542697756447,16.370197078424006,16.054872410258113,0.09701574745844188,0.03503933938489493,0.029133195030712187,0.020510631198208347,0.019452515260402984,0.027145103458081347,0.03303821542764985,0.03303821542765002,,,,,,,
1882,1882,1882,226.582866,0.165,10.125401,0.16,15.155,0.062,7,15.838,0.034,7,,,0,15.422,0.029,7,14.938,0.066,7,14.717,0.058,7,,,0,,,0,17.11355634754245,15.74566742166899,15.46039403219256,15.124778644268698,14.906965453436321,14.748344524663572,14.708459204881887,14.393134536715994,0.0870993334850277,0.025051475470650796,0.019011310410186645,0.019311356850317995,0.03158974412825471,0.04176283986781771,0.048957210871578234,0.048957210871578345,,,,,,,
1883,1883,1883,226.582966,0.602,10.758293,0.02,,,0,,,0,,,0,17.497,0.167,1,17.229,0.246,1,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1884,1884,1884,226.583836,0.244,10.390384,0.343,14.908,0.05,7,15.465,0.024,7,,,0,15.109,0.029,7,14.776,0.037,7,14.629,0.077,7,,,0,,,0,16.430980918154603,15.366230168338088,15.145939890375978,14.891914468197555,14.768619650142448,14.675294619353021,14.67840894669229,14.363084278526394,0.04569915994092145,0.01902402963301738,0.016197411473999192,0.020902814220859333,0.031097265300681222,0.04013934944110032,0.04657639196715454,0.046576391967154754,,,,,,,
1885,1885,1885,226.585135,0.722,9.95817,0.408,17.095,0.026,3,18.084,0.125,3,,,0,17.665,0.047,6,17.156,0.133,6,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1886,1886,1886,226.585314,0.344,10.988286,0.355,15.775,0.028,6,16.633,0.064,6,,,0,16.17,0.028,6,15.615,0.084,6,15.415,0.121,6,,,0,,,0,18.02416011109564,16.494054501760658,16.18473778071391,15.822927346126377,15.560834695597698,15.37564451871976,15.317964703081351,15.002640034915466,0.1865834052631073,0.05707774970848199,0.041596785925154645,0.023170644420298432,0.030964190311789493,0.049731539635457525,0.0630341603649758,0.0630341603649756,,,,,,,
1887,1887,1887,226.58687,0.535,10.702502,0.498,14.016,0.054,7,14.737,0.043,7,,,0,14.304,0.025,7,13.8,0.052,7,13.598,0.046,7,13.055,0.177,1,,,0,16.002620947750152,14.624571979081505,14.337181697063368,14.000324033561597,13.781647817338865,13.620933594188923,13.578787767939964,13.263463099774071,0.08153520084106929,0.02625516141598086,0.01998580506277367,0.017480734538847242,0.025767394403064275,0.03422554280872105,0.04039549767082909,0.04039549767082899,,,,,,,
1888,1888,1888,226.587301,0.195,10.207245,0.269,14.148,0.042,7,15.558,0.036,7,,,0,14.822,0.022,7,13.557,0.042,7,12.609,0.062,7,12.102,0.097,4,,,0,17.495331460379234,15.414961923367677,14.881246075279169,14.211815932240814,13.614597405318428,12.547135558185715,12.053320990227522,11.73799632206163,0.03726049199687331,0.06741462240298207,0.052496055028242075,0.04962263520649871,0.04676080450084894,0.1015908101381048,0.15970065550713206,0.15970065550713208,,,,,,,
1889,1889,1889,226.587751,0.233,10.584074,0.209,13.19,0.044,7,13.809,0.038,7,,,0,13.426,0.022,7,13.003,0.046,7,12.852,0.036,7,12.744,0.068,3,,,0,14.881593668514505,13.700339387430397,13.44778417315004,13.156740650656005,12.994205084942113,12.869523631106869,12.851907703628928,12.536583035463035,0.0598754056636706,0.021065711693555884,0.016219092202903043,0.017553667986505428,0.026595421919889378,0.03477273222137219,0.04075352897287314,0.04075352897287316,,,,,,,
1890,1890,1890,226.588396,0.429,10.023,0.296,16.575,0.049,6,17.463,0.157,6,,,0,17.019,0.056,7,16.257,0.08,7,16.089,0.156,7,,,0,,,0,19.16096337695184,17.36196830008548,17.021399521579113,16.608353401837945,16.26800662843948,16.04011605142309,15.953473055487962,15.638148387322062,0.0558096543974834,0.014729979076822709,0.011539771739636811,0.009572226023329498,0.018594997707470036,0.025770700479432612,0.030374212240912978,0.030374212240912822,,,,,,,
1891,1891,1891,226.589743,0.501,10.601953,0.339,16.778,0.085,6,17.491,0.072,6,,,0,17.137,0.105,7,16.65,0.14,7,16.192,0.072,3,,,0,,,0,19.090558635598825,17.46331665630499,17.142438949004678,16.758532838817608,16.467295208705963,16.263657264680987,16.19483906871119,15.879514400545297,0.17090452291333622,0.05752578211917618,0.04939300499202283,0.04439088057326106,0.05928837099202836,0.07526472548593217,0.08675969745014712,0.0867596974501475,,,,,,,
1892,1892,1892,226.594416,0.281,10.521808,0.325,14.963,0.046,7,15.592,0.044,7,,,0,15.2,0.03,7,14.81,0.037,7,14.668,0.081,7,,,0,,,0,16.601999015158142,15.476467571273638,15.237689999146887,14.960382592278819,14.812841849924958,14.700014026889644,14.691425979321096,14.37610131115521,0.06159538480363964,0.022451098701519907,0.017485338196571523,0.020619202130397234,0.031704426593383704,0.04163472802927599,0.048750751918919866,0.04875075191891999,,,,,,,
1893,1893,1893,226.594537,0.247,10.072666,0.2,13.653,0.041,7,14.236,0.023,7,,,0,13.878,0.022,7,13.489,0.054,7,13.331,0.049,7,13.23,0.101,2,,,0,15.28124824888275,14.147695134099433,13.906478357251896,13.625950266079801,13.475949824404246,13.362334358115735,13.35291262076285,13.037587952596958,0.050506167782924924,0.017237927329810693,0.015822253988423282,0.021912464881290818,0.03305035840514207,0.042213613468735735,0.04867781590962151,0.04867781590962137,,,,,,,
1894,1894,1894,226.594987,0.534,10.3125,0.341,16.992,0.124,6,17.686,0.158,6,,,0,17.276,0.081,7,16.72,0.088,7,16.395,0.099,2,,,0,,,0,19.220339862480316,17.638257362358097,17.322925235526306,16.950790345006112,16.674874778563414,16.479496936601045,16.415566932069062,16.100242263903176,0.17432605168599621,0.058034580448339174,0.046620831388750804,0.03535204363809636,0.04274386487302465,0.05738293797965891,0.06850838939901573,0.06850838939901545,,,,,,,
1895,1895,1895,226.595695,0.201,10.453662,0.179,11.813,0.038,7,12.556,0.03,7,,,0,12.11,0.026,7,11.584,0.045,7,11.395,0.042,7,11.332,0.121,4,,,0,13.876796748511186,12.452083837230113,12.15559109205439,11.808526471158075,11.5758472600563,11.407500088841271,11.360885617566158,11.045560949400269,0.07305799738899708,0.021021140726965194,0.01761442980352185,0.019370387083814937,0.030313482327780278,0.03882971500513401,0.04485401617078274,0.04485401617078268,,,,,,,
1896,1896,1896,226.595827,0.227,10.595089,0.135,12.608,0.044,7,13.557,0.035,7,,,0,13.003,0.02,7,12.305,0.047,7,12.017,0.048,7,11.958,0.072,4,,,0,15.261831285452804,13.4058716631619,13.059234008816404,12.632898200196745,12.270148815279136,12.030925642706794,11.936833907188117,11.621509239022227,0.12179561156131238,0.0360613510047961,0.031102096850510203,0.03093002634360309,0.052459799603052026,0.06924630469579954,0.07970987085279732,0.07970987085279718,,,,,,,
1897,1897,1897,226.597011,0.622,10.090646,0.437,,,0,,,0,,,0,18.145,0.126,3,17.416,0.284,3,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1898,1898,1898,226.597494,0.309,10.417604,0.295,16.427,0.103,7,16.996,0.135,7,,,0,16.632,0.032,7,16.241,0.094,7,16.206,0.153,6,,,0,,,0,17.894200443361306,16.849759142862602,16.637040973505016,16.390138361627663,16.276509728905417,16.18934468732141,16.197577854521946,15.882253186356053,0.058750600333781065,0.022216084010805374,0.013791958011446727,0.017739124630573984,0.03185047538467977,0.04420216672756392,0.05292623440787891,0.0529262344078789,,,,,,,
1899,1899,1899,226.597813,0.521,9.960221,1.109,16.802,0.06,5,17.706,0.105,5,,,0,17.265,0.108,7,16.483,0.144,7,15.901,0.179,4,,,0,,,0,19.737276523873483,17.668080614585755,17.296795169731496,16.823359351184962,16.380781974386494,16.093903282452345,15.97434018724229,15.659015519076398,0.1512368758370651,0.046333942671931395,0.039085012677685695,0.038289899494639845,0.06765946791639131,0.09509495763960839,0.110693791124528,0.11069379112452812,,,,,,,
1900,1900,1900,226.597841,0.296,10.460372,0.313,16.541,0.055,3,17.865,0.139,3,,,0,17.154,0.059,5,15.993,0.103,5,15.406,0.049,5,,,0,,,0,20.00850173191523,17.674685308040146,17.208316904952028,16.580211071559113,15.979572379009142,15.398638827193643,15.136365244692051,14.821040576526162,0.02088629125780687,0.033872539058124713,0.02745569293427343,0.021923172207820873,0.02036285878499313,0.03356054689664182,0.046967811556281415,0.04696781155628167,,,,,,,
1901,1901,1901,226.59823,0.234,10.220436,0.336,13.372,0.043,7,14.664,0.03,7,,,0,13.935,0.032,7,12.929,0.035,7,12.467,0.047,7,12.215,0.079,4,,,0,16.880920526350188,14.51392760293231,14.07372742066537,13.481118322790817,12.90312653320509,12.420656415616712,12.203039412651684,11.887714744485798,0.05572965333230906,0.04962657502332455,0.052069296569681865,0.0649424820922729,0.07841813831906036,0.13238036374948692,0.1606956562225218,0.16069565622252185,,,,,,,
1902,1902,1902,226.601187,0.311,10.759925,0.204,8.57,0.025,4,8.879,0.086,4,,,0,8.921,0.554,5,8.555,0.027,4,8.586,0.064,4,8.633,0.068,4,,,0,9.810021814202784,8.84611194322406,8.713962960103387,8.575651855861643,8.578100754089274,8.592155237103583,8.673293821397412,8.357969153231522,0.012610924893192425,0.0175887660505249,0.013315863574011953,0.009918388455599007,0.014626456209997024,0.023228857982131774,0.03056003745489926,0.0305600374548993,,,,,,,
1903,1903,1903,226.601648,0.213,9.915191,0.153,15.656,0.05,7,16.292,0.027,7,,,0,15.891,0.018,7,15.451,0.061,7,15.291,0.079,7,,,0,,,0,17.41560556754365,16.18182388686428,15.918959175817932,15.61598690985354,15.435733648913946,15.302444442698736,15.279014084949083,14.963689416783193,0.15453849243038778,0.056386892909783444,0.03834579258275698,0.021611268893509575,0.02853892777137667,0.04479363600008324,0.05709851704958115,0.057098517049580993,,,,,,,
1904,1904,1904,226.602424,0.4,10.673564,0.263,16.47,0.081,7,17.013,0.084,7,,,0,16.707,0.028,7,16.328,0.066,7,16.072,0.078,7,,,0,,,0,18.08774504453403,16.956005021896445,16.715383949277538,16.435530534887356,16.284402050965433,16.17071779258044,16.162138328798584,15.84681366063269,0.08769007961730618,0.02738663245389893,0.02213474841843114,0.03049416828003572,0.04878695977168523,0.06369339485688877,0.07421690618946965,0.07421690618946963,,,,,,,
1905,1905,1905,226.602567,0.265,10.796492,0.215,14.579,0.058,7,15.305,0.043,7,,,0,14.863,0.028,7,14.359,0.049,7,14.183,0.074,7,,,0,,,0,16.544758395928987,15.188382705139922,14.904402037082235,14.570676778697237,14.35560142955256,14.198716404026353,14.158862732559754,13.843538064393861,0.09540594660192876,0.029120447973593106,0.0217283668759396,0.019705468477357223,0.030993570437596797,0.04145327111844114,0.04897322006067171,0.04897322006067189,,,,,,,
